node1	label	node2
trade 3220299	asset	DEM04_L52
trade 3220299	price	0.25
trade 3220299	quantity	17
trade 3220499	buyer	Archer (18337)
trade 3220499	seller	Xander (18398)
trade 3220499	time	2004-10-21T01:35:55.377
trade 3220499	asset	DEM04_G52
trade 3220499	price	0.17
trade 3220499	quantity	37
trade 3221273	buyer	Francesca (19116)
trade 3221273	seller	Ismael (18837)
trade 3221273	time	2004-10-21T09:53:01.887
trade 3221273	asset	DEM04_L52
trade 3221273	price	0.254
trade 3221273	quantity	5
trade 3221975	buyer	Francesca (19116)
trade 3221975	seller	Adriana (18684)
trade 3221975	time	2004-10-21T12:55:06.187
trade 3221975	asset	DEM04_G52
trade 3221975	price	0.167
trade 3221975	quantity	10
trade 3222110	buyer	Landon (17389)
trade 3222110	seller	Adriana (18684)
trade 3222110	time	2004-10-21T13:04:24.373
trade 3222110	asset	DEM04_G52
trade 3222110	price	0.166
trade 3222110	quantity	11
trade 3222111	buyer	Landon (17389)
trade 3222111	seller	Adriana (18684)
trade 3222111	time	2004-10-21T13:04:25.060
trade 3222111	asset	DEM04_L52
trade 3222111	price	0.249
trade 3222111	quantity	7
trade 3222159	buyer	Francesca (19116)
trade 3222159	seller	Landon (17389)
trade 3222159	time	2004-10-21T13:06:47.603
trade 3222159	asset	DEM04_G52
trade 3222159	price	0.167
trade 3222159	quantity	8
trade 3222270	buyer	David (16326)
trade 3222270	seller	Anderson (18689)
trade 3222270	time	2004-10-21T13:20:52.673
trade 3222270	asset	REP04_L52
trade 3222270	price	0.274
trade 3222270	quantity	16
trade 3223158	buyer	Leland (19161)
trade 3223158	seller	Landon (17389)
trade 3223158	time	2004-10-21T15:22:50.797
trade 3223158	asset	REP04_L52
trade 3223158	price	0.278
trade 3223158	quantity	205
trade 3223248	buyer	Leland (19161)
trade 3223248	seller	Adriana (18684)
trade 3223248	time	2004-10-21T15:31:58.233
trade 3223248	asset	REP04_L52
trade 3223248	price	0.278
trade 3223248	quantity	100
trade 3224111	buyer	Gael (18198)
trade 3224111	seller	Adriana (18684)
trade 3224111	time	2004-10-21T17:49:24.780
trade 3224111	asset	REP04_G52
trade 3224111	price	0.306
trade 3224111	quantity	9
trade 3224253	buyer	Landon (17389)
trade 3224253	seller	Colt (18470)
trade 3224253	time	2004-10-21T18:13:59.433
trade 3224253	asset	REP04_G52
trade 3224253	price	0.301
trade 3224253	quantity	20
trade 3224568	buyer	Tripp (19191)
trade 3224568	seller	Adriana (18684)
trade 3224568	time	2004-10-21T19:31:05.037
trade 3224568	asset	DEM04_G52
trade 3224568	price	0.17
trade 3224568	quantity	20
trade 3224603	buyer	Jamison (19182)
trade 3224603	seller	Anderson (18689)
trade 3224603	time	2004-10-21T19:34:37.710
trade 3224603	asset	REP04_L52
trade 3224603	price	0.279
trade 3224603	quantity	40
trade 3224670	buyer	Tripp (19191)
trade 3224670	seller	Elle (1891)
trade 3224670	time	2004-10-21T19:37:06.520
trade 3224670	asset	DEM04_G52
trade 3224670	price	0.17
trade 3224670	quantity	50
trade 3224763	buyer	Kaleb (18499)
trade 3224763	seller	Elle (1891)
trade 3224763	time	2004-10-21T19:40:33.053
trade 3224763	asset	DEM04_L52
trade 3224763	price	0.248
trade 3224763	quantity	1
trade 3224804	buyer	Kaleb (18499)
trade 3224804	seller	Elle (1891)
trade 3224804	time	2004-10-21T19:43:14.037
trade 3224804	asset	DEM04_G52
trade 3224804	price	0.171
trade 3224804	quantity	1
trade 3224952	buyer	Matilda (19178)
trade 3224952	seller	Bennett (18106)
trade 3224952	time	2004-10-21T19:59:36.320
trade 3224952	asset	REP04_L52
trade 3224952	price	0.278
trade 3224952	quantity	10
trade 3225017	buyer	Noa (19143)
trade 3225017	seller	Adriana (18684)
trade 3225017	time	2004-10-21T20:15:18.977
trade 3225017	asset	DEM04_L52
trade 3225017	price	0.246
trade 3225017	quantity	4
trade 3225270	buyer	Tripp (19191)
trade 3225270	seller	Landon (17389)
trade 3225270	time	2004-10-21T21:01:31.990
trade 3225270	asset	DEM04_L52
trade 3225270	price	0.249
trade 3225270	quantity	7
trade 3225339	buyer	Francesca (19116)
trade 3225339	seller	Bella (17365)
trade 3225339	time	2004-10-21T21:27:09.053
trade 3225339	asset	DEM04_L52
trade 3225339	price	0.25
trade 3225339	quantity	5
trade 3225556	buyer	Landon (17389)
trade 3225556	seller	Adriana (18684)
trade 3225556	time	2004-10-21T21:58:27.320
trade 3225556	asset	REP04_G52
trade 3225556	price	0.305
trade 3225556	quantity	4
trade 3225581	buyer	Francesca (19116)
trade 3225581	seller	Adriana (18684)
trade 3225581	time	2004-10-21T21:59:06.590
trade 3225581	asset	DEM04_L52
trade 3225581	price	0.24
trade 3225581	quantity	20
trade 3226238	buyer	Gage (19175)
trade 3226238	seller	Kendrick (19045)
trade 3226238	time	2004-10-21T23:21:56.360
trade 3226238	asset	DEM04_G52
trade 3226238	price	0.18
trade 3226238	quantity	78
trade 3226789	buyer	Parker (17933)
trade 3226789	seller	Xander (18398)
trade 3226789	time	2004-10-22T07:09:17.760
trade 3226789	asset	REP04_L52
trade 3226789	price	0.284
trade 3226789	quantity	40
trade 3226953	buyer	Landon (17389)
trade 3226953	seller	Adriana (18684)
trade 3226953	time	2004-10-22T08:06:11.497
trade 3226953	asset	DEM04_L52
trade 3226953	price	0.239
trade 3226953	quantity	5
trade 3226977	buyer	Katie (19193)
trade 3226977	seller	Adriana (18684)
trade 3226977	time	2004-10-22T08:11:25.507
trade 3226977	asset	REP04_G52
trade 3226977	price	0.295
trade 3226977	quantity	19
trade 3227069	buyer	Katie (19193)
trade 3227069	seller	Adriana (18684)
trade 3227069	time	2004-10-22T08:22:04.340
trade 3227069	asset	REP04_G52
trade 3227069	price	0.295
trade 3227069	quantity	4
trade 3227438	buyer	Kaleb (18499)
trade 3227438	seller	Adriana (18684)
trade 3227438	time	2004-10-22T09:50:49.927
trade 3227438	asset	DEM04_L52
trade 3227438	price	0.245
trade 3227438	quantity	8
trade 3227876	buyer	Landon (17389)
trade 3227876	seller	Adriana (18684)
trade 3227876	time	2004-10-22T11:36:44.020
trade 3227876	asset	REP04_L52
trade 3227876	price	0.279
trade 3227876	quantity	6
trade 3227922	buyer	Kaleb (18499)
trade 3227922	seller	Helen (19040)
trade 3227922	time	2004-10-22T11:44:13.620
trade 3227922	asset	REP04_L52
trade 3227922	price	0.28
trade 3227922	quantity	1
trade 3228252	buyer	Katie (19193)
trade 3228252	seller	Winston (19000)
trade 3228252	time	2004-10-22T13:44:04.840
trade 3228252	asset	REP04_G52
trade 3228252	price	0.295
trade 3228252	quantity	427
trade 3228397	buyer	Winston (19000)
trade 3228397	seller	Landon (17389)
trade 3228397	time	2004-10-22T14:27:33.247
trade 3228397	asset	REP04_L52
trade 3228397	price	0.288
trade 3228397	quantity	4
trade 3228623	buyer	Jacqueline (19082)
trade 3228623	seller	Regina (19060)
trade 3228623	time	2004-10-22T15:31:46.847
trade 3228623	asset	REP04_G52
trade 3228623	price	0.296
trade 3228623	quantity	23
trade 3229117	buyer	Bruce (2691)
trade 3229117	seller	Jonah (18265)
trade 3229117	time	2004-10-22T18:01:29.860
trade 3229117	asset	REP04_G52
trade 3229117	price	0.305
trade 3229117	quantity	3
trade 3229566	buyer	Landon (17389)
trade 3229566	seller	Adriana (18684)
trade 3229566	time	2004-10-22T19:40:27.947
trade 3229566	asset	REP04_G52
trade 3229566	price	0.307
trade 3229566	quantity	13
trade 3229629	buyer	Gabriel (16617)
trade 3229629	seller	Addilyn (19151)
trade 3229629	time	2004-10-22T19:51:34.423
trade 3229629	asset	REP04_L52
trade 3229629	price	0.272
trade 3229629	quantity	1
trade 3229687	buyer	Landon (17389)
trade 3229687	seller	Adriana (18684)
trade 3229687	time	2004-10-22T20:01:34.880
trade 3229687	asset	DEM04_L52
trade 3229687	price	0.253
trade 3229687	quantity	5
trade 3230067	buyer	Anna (17390)
trade 3230067	seller	Landon (17389)
trade 3230067	time	2004-10-22T21:23:41.930
trade 3230067	asset	REP04_L52
trade 3230067	price	0.281
trade 3230067	quantity	2
trade 3230406	buyer	Landon (17389)
trade 3230406	seller	Nadia (19148)
trade 3230406	time	2004-10-23T01:01:41.957
trade 3230406	asset	DEM04_G52
trade 3230406	price	0.17
trade 3230406	quantity	13
trade 3231382	buyer	Kaleb (18499)
trade 3231382	seller	Landon (17389)
trade 3231382	time	2004-10-23T11:44:37.740
trade 3231382	asset	DEM04_L52
trade 3231382	price	0.236
trade 3231382	quantity	10
trade 3231806	buyer	Landon (17389)
trade 3231806	seller	Carter (4136)
trade 3231806	time	2004-10-23T14:10:17.343
trade 3231806	asset	DEM04_G52
trade 3231806	price	0.165
trade 3231806	quantity	1
trade 3231993	buyer	Jayceon (18980)
trade 3231993	seller	Carter (4136)
trade 3231993	time	2004-10-23T14:33:51.620
trade 3231993	asset	REP04_L52
trade 3231993	price	0.276
trade 3231993	quantity	18
trade 3231997	buyer	Cairo (18831)
trade 3231997	seller	Carter (4136)
trade 3231997	time	2004-10-23T14:33:51.870
trade 3231997	asset	REP04_G52
trade 3231997	price	0.305
trade 3231997	quantity	8
trade 3233028	buyer	Nicholas (17599)
trade 3233028	seller	Landon (17389)
trade 3233028	time	2004-10-24T00:17:09.317
trade 3233028	asset	REP04_G52
trade 3233028	price	0.31
trade 3233028	quantity	14
trade 3233775	buyer	Ariel (7602)
trade 3233775	seller	Antonio (18384)
trade 3233775	time	2004-10-24T12:53:49.207
trade 3233775	asset	REP04_G52
trade 3233775	price	0.327
trade 3233775	quantity	40
trade 3233886	buyer	Tripp (19191)
trade 3233886	seller	Braelynn (19084)
trade 3233886	time	2004-10-24T13:40:49.503
trade 3233886	asset	DEM04_G52
trade 3233886	price	0.169
trade 3233886	quantity	1
trade 3234232	buyer	Jacqueline (19082)
trade 3234232	seller	Elle (1891)
trade 3234232	time	2004-10-24T16:33:38.053
trade 3234232	asset	REP04_G52
trade 3234232	price	0.324
trade 3234232	quantity	20
trade 3234254	buyer	Dalton (19144)
trade 3234254	seller	Zelda (7422)
trade 3234254	time	2004-10-24T16:37:25.340
trade 3234254	asset	REP04_L52
trade 3234254	price	0.285
trade 3234254	quantity	30
trade 3234256	buyer	Gabriel (16617)
trade 3234256	seller	Adriana (18684)
trade 3234256	time	2004-10-24T16:38:02.280
trade 3234256	asset	REP04_G52
trade 3234256	price	0.323
trade 3234256	quantity	1
trade 3234295	buyer	Jonathan (17400)
trade 3234295	seller	Adriana (18684)
trade 3234295	time	2004-10-24T16:42:16.520
trade 3234295	asset	DEM04_L52
trade 3234295	price	0.233
trade 3234295	quantity	20
trade 3234934	buyer	Allie (19051)
trade 3234934	seller	Elle (1891)
trade 3234934	time	2004-10-24T20:55:25.440
trade 3234934	asset	REP04_L52
trade 3234934	price	0.28
trade 3234934	quantity	10
trade 3235136	buyer	Olivia (10138)
trade 3235136	seller	Nicholas (17599)
trade 3235136	time	2004-10-24T22:56:27.527
trade 3235136	asset	DEM04_L52
trade 3235136	price	0.234
trade 3235136	quantity	20
trade 3235219	buyer	Eduardo (18786)
trade 3235219	seller	Juan (18305)
trade 3235219	time	2004-10-24T23:36:56.027
trade 3235219	asset	REP04_L52
trade 3235219	price	0.286
trade 3235219	quantity	11
trade 3235713	buyer	Skyler (19139)
trade 3235713	seller	Bennett (18106)
trade 3235713	time	2004-10-25T07:00:25.490
trade 3235713	asset	REP04_L52
trade 3235713	price	0.28
trade 3235713	quantity	3
trade 3235868	buyer	Mario (18790)
trade 3235868	seller	Adriana (18684)
trade 3235868	time	2004-10-25T08:40:30.723
trade 3235868	asset	DEM04_L52
trade 3235868	price	0.24
trade 3235868	quantity	20
trade 3236055	buyer	Izaiah (1946)
trade 3236055	seller	Landon (17389)
trade 3236055	time	2004-10-25T10:18:29.200
trade 3236055	asset	DEM04_G52
trade 3236055	price	0.155
trade 3236055	quantity	1
trade 3236143	buyer	Sterling (18982)
trade 3236143	seller	David (16326)
trade 3236143	time	2004-10-25T10:50:15.183
trade 3236143	asset	REP04_G52
trade 3236143	price	0.317
trade 3236143	quantity	22
trade 3236902	buyer	Landon (17389)
trade 3236902	seller	Elle (1891)
trade 3236902	time	2004-10-25T12:54:44.620
trade 3236902	asset	DEM04_L52
trade 3236902	price	0.242
trade 3236902	quantity	10
trade 3237228	buyer	Aylin (18943)
trade 3237228	seller	Juan (18305)
trade 3237228	time	2004-10-25T14:01:17.250
trade 3237228	asset	REP04_L52
trade 3237228	price	0.345
trade 3237228	quantity	96
trade 3237354	buyer	Frederick (19196)
trade 3237354	seller	Olivia (10138)
trade 3237354	time	2004-10-25T14:07:18.607
trade 3237354	asset	REP04_G52
trade 3237354	price	0.315
trade 3237354	quantity	100
trade 3237549	buyer	Landon (17389)
trade 3237549	seller	Bennett (18106)
trade 3237549	time	2004-10-25T14:34:18.600
trade 3237549	asset	REP04_G52
trade 3237549	price	0.314
trade 3237549	quantity	2
trade 3237923	buyer	Jase (19163)
trade 3237923	seller	Landon (17389)
trade 3237923	time	2004-10-25T15:12:43.370
trade 3237923	asset	DEM04_G52
trade 3237923	price	0.15
trade 3237923	quantity	19
trade 3237980	buyer	Jase (19163)
trade 3237980	seller	Adriana (18684)
trade 3237980	time	2004-10-25T15:14:20.987
trade 3237980	asset	DEM04_L52
trade 3237980	price	0.245
trade 3237980	quantity	11
trade 3238008	buyer	Jase (19163)
trade 3238008	seller	Ariel (7602)
trade 3238008	time	2004-10-25T15:15:44.713
trade 3238008	asset	DEM04_G52
trade 3238008	price	0.15
trade 3238008	quantity	31
trade 3238015	buyer	Ariel (7602)
trade 3238015	seller	Landon (17389)
trade 3238015	time	2004-10-25T15:16:12.747
trade 3238015	asset	REP04_L52
trade 3238015	price	0.307
trade 3238015	quantity	20
trade 3238063	buyer	Ariel (7602)
trade 3238063	seller	Landon (17389)
trade 3238063	time	2004-10-25T15:21:31.053
trade 3238063	asset	REP04_L52
trade 3238063	price	0.319
trade 3238063	quantity	3
trade 3238294	buyer	Nicholas (17599)
trade 3238294	seller	Ryan (17264)
trade 3238294	time	2004-10-25T15:51:35.953
trade 3238294	asset	REP04_L52
trade 3238294	price	0.297
trade 3238294	quantity	7
trade 3238315	buyer	Nicholas (17599)
trade 3238315	seller	Savannah (17386)
trade 3238315	time	2004-10-25T15:53:32.777
trade 3238315	asset	REP04_L52
trade 3238315	price	0.297
trade 3238315	quantity	8
trade 3238497	buyer	Zaire (5180)
trade 3238497	seller	Landon (17389)
trade 3238497	time	2004-10-25T16:49:51.933
trade 3238497	asset	REP04_L52
trade 3238497	price	0.297
trade 3238497	quantity	5
trade 3238951	buyer	Ford (19121)
trade 3238951	seller	Olivia (10138)
trade 3238951	time	2004-10-25T18:51:49.683
trade 3238951	asset	DEM04_G52
trade 3238951	price	0.159
trade 3238951	quantity	100
trade 3239222	buyer	Helena (4021)
trade 3239222	seller	Adriana (18684)
trade 3239222	time	2004-10-25T19:37:37.210
trade 3239222	asset	REP04_G52
trade 3239222	price	0.31
trade 3239222	quantity	12
trade 3239380	buyer	Olivia (10138)
trade 3239380	seller	Myra (7263)
trade 3239380	time	2004-10-25T20:31:22.370
trade 3239380	asset	REP04_L52
trade 3239380	price	0.285
trade 3239380	quantity	233
trade 3239536	buyer	Landon (17389)
trade 3239536	seller	Elle (1891)
trade 3239536	time	2004-10-25T20:55:17.597
trade 3239536	asset	DEM04_G52
trade 3239536	price	0.151
trade 3239536	quantity	10
trade 3239597	buyer	Kaleb (18499)
trade 3239597	seller	Landon (17389)
trade 3239597	time	2004-10-25T21:38:44.063
trade 3239597	asset	REP04_L52
trade 3239597	price	0.285
trade 3239597	quantity	11
trade 3239713	buyer	Landon (17389)
trade 3239713	seller	Emely (5187)
trade 3239713	time	2004-10-25T21:45:40.007
trade 3239713	asset	REP04_L52
trade 3239713	price	0.282
trade 3239713	quantity	9
trade 3240000	buyer	Landon (17389)
trade 3240000	seller	Maliyah (19135)
trade 3240000	time	2004-10-25T22:59:38.420
trade 3240000	asset	DEM04_G52
trade 3240000	price	0.146
trade 3240000	quantity	2
trade 3240155	buyer	Emory (19087)
trade 3240155	seller	Corey (5298)
trade 3240155	time	2004-10-26T00:14:16.607
trade 3240155	asset	DEM04_L52
trade 3240155	price	0.256
trade 3240155	quantity	10
trade 3240562	buyer	Wade (18814)
trade 3240562	seller	Audrey (17337)
trade 3240562	time	2004-10-26T03:22:46.733
trade 3240562	asset	DEM04_G52
trade 3240562	price	0.149
trade 3240562	quantity	1
trade 3241153	buyer	Helen (19040)
trade 3241153	seller	Landon (17389)
trade 3241153	time	2004-10-26T08:35:15.760
trade 3241153	asset	DEM04_G52
trade 3241153	price	0.159
trade 3241153	quantity	13
trade 3241412	buyer	Felicity (18941)
trade 3241412	seller	Ismael (18837)
trade 3241412	time	2004-10-26T10:11:03.187
trade 3241412	asset	DEM04_G52
trade 3241412	price	0.158
trade 3241412	quantity	5
trade 3241421	buyer	Kaleb (18499)
trade 3241421	seller	Landon (17389)
trade 3241421	time	2004-10-26T10:14:59.700
trade 3241421	asset	REP04_L52
trade 3241421	price	0.286
trade 3241421	quantity	1
trade 3241568	buyer	Landon (17389)
trade 3241568	seller	Adriana (18684)
trade 3241568	time	2004-10-26T10:39:14.560
trade 3241568	asset	DEM04_G52
trade 3241568	price	0.155
trade 3241568	quantity	1
trade 3241642	buyer	Nola (6784)
trade 3241642	seller	Landon (17389)
trade 3241642	time	2004-10-26T10:46:26.513
trade 3241642	asset	REP04_L52
trade 3241642	price	0.285
trade 3241642	quantity	1
trade 3241675	buyer	Landon (17389)
trade 3241675	seller	Xander (18398)
trade 3241675	time	2004-10-26T10:54:05.590
trade 3241675	asset	DEM04_L52
trade 3241675	price	0.265
trade 3241675	quantity	10
trade 3241751	buyer	Noa (19143)
trade 3241751	seller	Adriana (18684)
trade 3241751	time	2004-10-26T10:58:25.543
trade 3241751	asset	DEM04_L52
trade 3241751	price	0.261
trade 3241751	quantity	12
trade 3242039	buyer	Landon (17389)
trade 3242039	seller	Anderson (18689)
trade 3242039	time	2004-10-26T11:55:27.037
trade 3242039	asset	REP04_L52
trade 3242039	price	0.286
trade 3242039	quantity	1
trade 3242237	buyer	Landon (17389)
trade 3242237	seller	Ophelia (18950)
trade 3242237	time	2004-10-26T12:31:27.543
trade 3242237	asset	DEM04_G52
trade 3242237	price	0.16
trade 3242237	quantity	3
trade 3242460	buyer	Carter (4136)
trade 3242460	seller	Landon (17389)
trade 3242460	time	2004-10-26T13:01:34.010
trade 3242460	asset	DEM04_G52
trade 3242460	price	0.152
trade 3242460	quantity	5
trade 3242605	buyer	Remington (18494)
trade 3242605	seller	Cruz (18679)
trade 3242605	time	2004-10-26T13:28:27.297
trade 3242605	asset	DEM04_G52
trade 3242605	price	0.16
trade 3242605	quantity	1
trade 3242699	buyer	Kaleb (18499)
trade 3242699	seller	Willa (18838)
trade 3242699	time	2004-10-26T13:45:12.490
trade 3242699	asset	REP04_G52
trade 3242699	price	0.287
trade 3242699	quantity	1
trade 3242863	buyer	Willa (18838)
trade 3242863	seller	Anderson (18689)
trade 3242863	time	2004-10-26T14:19:49.803
trade 3242863	asset	DEM04_L52
trade 3242863	price	0.269
trade 3242863	quantity	13
trade 3243488	buyer	Delilah (17393)
trade 3243488	seller	Allie (19051)
trade 3243488	time	2004-10-26T17:39:41.037
trade 3243488	asset	DEM04_L52
trade 3243488	price	0.274
trade 3243488	quantity	10
trade 3244140	buyer	Kaleb (18499)
trade 3244140	seller	Landon (17389)
trade 3244140	time	2004-10-26T19:29:09.083
trade 3244140	asset	DEM04_G52
trade 3244140	price	0.16
trade 3244140	quantity	5
trade 3244346	buyer	Kaleb (18499)
trade 3244346	seller	Addilyn (19151)
trade 3244346	time	2004-10-26T19:57:32.490
trade 3244346	asset	REP04_L52
trade 3244346	price	0.297
trade 3244346	quantity	1
trade 3244356	buyer	Addilyn (19151)
trade 3244356	seller	Mohamed (7219)
trade 3244356	time	2004-10-26T19:59:33.237
trade 3244356	asset	DEM04_L52
trade 3244356	price	0.31
trade 3244356	quantity	5
trade 3244718	buyer	Wade (18814)
trade 3244718	seller	Elle (1891)
trade 3244718	time	2004-10-26T20:30:16.357
trade 3244718	asset	DEM04_G52
trade 3244718	price	0.146
trade 3244718	quantity	3
trade 3244834	buyer	Leighton (18983)
trade 3244834	seller	Landon (17389)
trade 3244834	time	2004-10-26T20:43:08.720
trade 3244834	asset	REP04_L52
trade 3244834	price	0.31
trade 3244834	quantity	5
trade 3244915	buyer	Arlo (18468)
trade 3244915	seller	Landon (17389)
trade 3244915	time	2004-10-26T20:48:08.730
trade 3244915	asset	REP04_L52
trade 3244915	price	0.311
trade 3244915	quantity	5
trade 3245019	buyer	Wade (18814)
trade 3245019	seller	Elle (1891)
